,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate
113,8a858e105bd92644015be762bf10576f,301895331,1,2017-05-08 11:54:28.000000,2017-05-08 10:53:58.000000,10000.0,11500.0,15,2017-05-23 12:49:05.000000,8a858e185b4923b4015b536354895cae,2017-05-23 00:00:00.000000,2017-05-23 12:33:57.000000
114,8a858ed1594a282f01594a4d14f50a58,301953671,1,2017-06-27 16:29:32.000000,2017-06-27 15:28:23.000000,10000.0,13000.0,30,2017-07-24 10:38:23.000000,,2017-07-28 00:00:00.000000,2017-07-24 10:28:13.000000
115,8a858f5f5b39bb0c015b3b298dd1358b,301944135,3,2017-06-19 20:58:28.000000,2017-06-19 19:58:22.000000,10000.0,11500.0,15,2017-07-12 08:44:42.000000,,2017-07-04 00:00:00.000000,2017-07-12 08:34:33.000000
116,8a858f9c57f74b1d0157f753c181047e,301922686,9,2017-05-31 10:03:53.000000,2017-05-31 09:03:40.000000,30000.0,34500.0,30,2017-06-30 17:42:59.000000,,2017-06-30 00:00:00.000000,2017-06-30 17:32:50.000000
117,8a858f9c57f74b1d0157f753c181047e,301887692,8,2017-05-02 21:20:20.000000,2017-05-02 20:20:13.000000,30000.0,34400.0,30,2017-05-31 09:55:13.000000,,2017-06-01 00:00:00.000000,2017-05-31 09:45:03.000000
118,8a858fe25ab3f041015ab51fc3c44cbd,301875898,2,2017-04-21 15:00:14.000000,2017-04-21 14:00:08.000000,10000.0,13000.0,30,2017-05-16 13:19:39.000000,,2017-05-22 00:00:00.000000,2017-05-16 13:04:30.000000
119,8a8189d152443f820152443f89500001,301673341,6,2016-08-08 12:47:15.000000,2016-08-08 11:46:35.000000,20000.0,24500.0,30,2016-10-28 10:02:05.000000,,2016-09-07 00:00:00.000000,2016-10-28 09:46:56.000000
120,8a8189d152443f820152443f89500001,301783584,8,2016-12-29 12:46:43.000000,2016-12-29 11:46:26.000000,20000.0,23800.0,30,2017-02-24 20:56:44.000000,,2017-01-30 00:00:00.000000,2017-02-24 20:41:34.000000
121,8a8189d152443f820152443f89500001,301941053,11,2017-06-16 14:34:32.000000,2017-06-16 13:34:26.000000,10000.0,11500.0,15,2017-06-21 13:12:29.000000,,2017-07-03 00:00:00.000000,2017-06-21 13:02:20.000000
122,8a8588b754517d800154555019c36231,301828401,3,2017-02-28 18:39:55.000000,2017-02-28 17:39:48.000000,10000.0,13000.0,30,2017-04-05 09:33:18.000000,,2017-03-30 00:00:00.000000,2017-04-05 09:18:09.000000
123,8a8589045384bd8301539e05b3d35023,301890968,8,2017-05-05 11:36:14.000000,2017-05-05 10:36:07.000000,30000.0,33000.0,30,2017-05-31 08:29:42.000000,,2017-06-05 00:00:00.000000,2017-05-31 08:19:33.000000
124,8a8589045384bd8301539e05b3d35023,301748955,4,2016-10-24 12:19:01.000000,2016-10-24 11:18:43.000000,10000.0,11125.0,15,2016-11-08 00:44:23.000000,,2016-11-08 00:00:00.000000,2016-11-08 00:14:29.000000
125,8a8589045384bd8301539e05b3d35023,301832329,7,2017-03-06 11:40:30.000000,2017-03-06 10:40:16.000000,40000.0,47600.0,60,2017-05-02 09:01:11.000000,,2017-04-05 00:00:00.000000,2017-03-31 08:05:55.000000
126,8a858953548fb0c001549b31ac5f6dda,301752870,7,2016-11-01 12:09:27.000000,2016-11-01 11:09:17.000000,30000.0,34500.0,30,2016-12-01 01:15:32.000000,,2016-12-01 00:00:00.000000,2016-12-01 00:26:57.000000
127,8a858953548fb0c001549b31ac5f6dda,301735892,6,2016-10-04 09:38:55.000000,2016-10-04 08:38:41.000000,30000.0,34500.0,30,2016-10-31 16:36:22.000000,,2016-11-03 00:00:00.000000,2016-10-31 16:21:12.000000
128,8a858953548fb0c001549b31ac5f6dda,301949328,12,2017-06-23 15:24:14.000000,2017-06-23 14:24:07.000000,10000.0,11000.0,30,2017-07-20 14:51:15.000000,,2017-07-24 00:00:00.000000,2017-07-20 14:41:07.000000
129,8a858e0156b782a10156b8e131824d39,301905169,4,2017-05-13 15:48:18.000000,2017-05-13 14:48:11.000000,20000.0,22250.0,15,2017-05-30 05:45:42.000000,,2017-05-30 00:00:00.000000,2017-05-30 04:35:22.000000
130,8a858e0f5c45466f015c546652e81026,301921129,1,2017-05-29 14:45:48.000000,2017-05-29 13:45:34.000000,10000.0,11500.0,15,2017-06-13 20:27:36.000000,8a858fd85b685607015b7ba5638674c0,2017-06-13 00:00:00.000000,2017-06-13 20:17:27.000000
131,8a858e195b90e512015b9312936863cf,301880350,1,2017-04-25 18:16:05.000000,2017-04-25 17:15:56.000000,10000.0,11500.0,15,2017-05-10 01:23:13.000000,,2017-05-10 00:00:00.000000,2017-05-10 00:47:44.000000
132,8a858e3a54e337020154fda980777859,301625971,1,2016-05-29 20:13:17.000000,2016-05-29 19:13:07.000000,10000.0,11500.0,15,2016-06-06 00:02:59.000000,,2016-06-13 00:00:00.000000,2016-06-05 16:51:10.000000
133,8a858e64590ae20001590c511d9b0cdf,301941731,2,2017-06-17 08:55:53.000000,2017-06-17 07:54:46.000000,10000.0,11500.0,15,2017-06-24 06:47:28.000000,,2017-07-03 00:00:00.000000,2017-06-24 06:37:19.000000
134,8a858e705668e1670156810ee20960b7,301954840,6,2017-06-28 14:32:36.000000,2017-06-28 13:31:27.000000,30000.0,34500.0,30,2017-07-25 14:49:29.000000,,2017-07-28 00:00:00.000000,2017-07-25 14:39:19.000000
135,8a858e705668e1670156810ee20960b7,301695852,2,2016-08-26 08:08:23.000000,2016-08-26 07:08:16.000000,10000.0,13000.0,30,2016-09-21 09:35:41.000000,,2016-09-26 00:00:00.000000,2016-09-21 09:20:32.000000
136,8a858e8d56b784480156b7d232f723a8,301794672,6,2017-01-16 21:58:54.000000,2017-01-16 20:58:47.000000,25000.0,29000.0,30,2017-02-11 11:57:39.000000,,2017-02-15 00:00:00.000000,2017-02-11 11:42:30.000000
137,8a858e8d56b784480156b7d232f723a8,301838060,8,2017-03-14 14:11:45.000000,2017-03-14 13:10:30.000000,30000.0,36800.0,60,2017-05-12 11:35:15.000000,,2017-04-13 00:00:00.000000,2017-04-13 11:26:23.000000
138,8a858e9b5bcf8546015bcfaf5b680756,301915339,2,2017-05-22 11:58:21.000000,2017-05-22 10:58:14.000000,10000.0,13000.0,30,2017-07-20 20:55:05.000000,,2017-06-21 00:00:00.000000,2017-07-20 20:44:57.000000
139,8a858eb85886bdc30158acf926932eda,301942527,2,2017-06-18 08:12:01.000000,2017-06-18 07:11:55.000000,10000.0,13000.0,30,2017-07-17 12:10:06.000000,,2017-07-18 00:00:00.000000,2017-07-17 11:59:57.000000
140,8a858ec95afc0922015affaaf5992c1a,301946625,4,2017-06-21 15:40:51.000000,2017-06-21 14:40:45.000000,10000.0,12250.0,30,2017-07-17 10:17:24.000000,,2017-07-21 00:00:00.000000,2017-07-17 10:07:16.000000
141,8a858ed45becf685015bed6fceb6498b,301902494,2,2017-05-12 07:17:47.000000,2017-05-12 06:17:41.000000,10000.0,11500.0,15,2017-05-30 21:23:22.000000,8a858f9f5bd99987015be3f53cb442d9,2017-05-30 00:00:00.000000,2017-05-30 21:13:13.000000
142,8a858eda552adcc2015559532234110a,301752426,4,2016-10-31 17:13:17.000000,2016-10-31 16:13:02.000000,20000.0,24500.0,30,2016-11-28 11:06:40.000000,,2016-11-30 00:00:00.000000,2016-11-28 10:51:31.000000
143,8a858eda552adcc2015559532234110a,301646001,2,2016-07-07 11:03:57.000000,2016-07-07 10:03:47.000000,10000.0,13000.0,30,2016-08-07 16:33:13.000000,,2016-08-08 00:00:00.000000,2016-08-02 00:00:00.000000
144,8a858edb5bd936e4015be394167c4698,301894162,1,2017-05-07 17:39:20.000000,2017-05-07 16:39:09.000000,10000.0,13000.0,30,2017-06-01 11:25:45.000000,,2017-06-07 00:00:00.000000,2017-06-01 11:15:36.000000
145,8a858ee45b62dadc015b660294b5292e,301915715,2,2017-05-22 18:52:33.000000,2017-05-22 17:52:25.000000,10000.0,13000.0,30,2017-06-21 13:31:45.000000,,2017-06-21 00:00:00.000000,2017-06-21 13:21:36.000000
146,8a858eed5756fb0e0157576dda0129e5,301839319,3,2017-03-16 09:44:31.000000,2017-03-16 08:44:24.000000,10000.0,13000.0,30,2017-05-10 10:57:45.000000,,2017-04-17 00:00:00.000000,2017-05-03 00:00:00.000000
147,8a858f03582a54c301582f698a281700,301827829,5,2017-02-28 07:06:13.000000,2017-02-28 06:05:51.000000,20000.0,23800.0,30,2017-03-27 18:21:14.000000,,2017-03-30 00:00:00.000000,2017-03-27 18:06:05.000000
148,8a858f03582a54c301582f698a281700,301793202,3,2017-01-14 09:25:49.000000,2017-01-14 08:25:42.000000,10000.0,13000.0,30,2017-01-27 07:49:14.000000,,2017-02-13 00:00:00.000000,2017-01-27 07:05:46.000000
149,8a858f0a56ffda560157093acf144b87,301709275,1,2016-09-08 10:57:37.000000,2016-09-08 09:57:25.000000,10000.0,13000.0,30,2016-10-10 08:13:55.000000,,2016-10-10 00:00:00.000000,2016-10-10 07:58:46.000000
150,8a858f0a56ffda560157093acf144b87,301879314,6,2017-04-24 21:23:54.000000,2017-04-24 20:23:48.000000,10000.0,11450.0,15,2017-04-26 11:58:24.000000,,2017-05-09 00:00:00.000000,2017-04-26 11:43:14.000000
151,8a858f185d1daff6015d279fcb900eef,301973801,1,2017-07-11 21:59:28.000000,2017-07-11 20:58:18.000000,10000.0,11500.0,15,2017-07-26 13:59:34.000000,,2017-07-26 00:00:00.000000,2017-07-26 13:49:26.000000
152,8a858f245a4cde1e015a4e6271fd6c46,301936534,4,2017-06-12 20:49:53.000000,2017-06-12 19:49:46.000000,20000.0,22250.0,15,2017-06-23 18:12:55.000000,,2017-06-27 00:00:00.000000,2017-06-23 18:02:46.000000
153,8a858f265c2187bd015c346b5bb74ea9,301916118,1,2017-05-23 09:44:58.000000,2017-05-23 08:43:49.000000,10000.0,13000.0,30,2017-05-30 15:42:50.000000,,2017-06-22 00:00:00.000000,2017-05-30 15:32:41.000000
154,8a858f2f54e28d530154f3a9d35625d8,301917250,2,2017-05-24 13:52:40.000000,2017-05-24 12:52:33.000000,10000.0,11500.0,15,2017-06-02 15:21:02.000000,,2017-06-09 00:00:00.000000,2017-06-02 15:10:52.000000
155,8a858f375b493337015b4943d3aa1027,301874699,2,2017-04-20 15:33:17.000000,2017-04-20 14:33:10.000000,10000.0,13000.0,30,2017-05-21 09:16:41.000000,,2017-05-22 00:00:00.000000,2017-05-21 09:01:32.000000
156,8a858f4e5ba5e8d3015ba9d8b01b3062,301922752,2,2017-05-31 11:11:51.000000,2017-05-31 10:11:45.000000,10000.0,13000.0,30,2017-06-27 15:17:24.000000,8a858fee5800e000015805aae2fe4ef8,2017-06-30 00:00:00.000000,2017-06-27 15:07:14.000000
157,8a858f565b683b56015b7b6b606e1ec9,301908218,3,2017-05-15 17:44:16.000000,2017-05-15 16:44:11.000000,20000.0,24500.0,30,2017-06-13 08:47:06.000000,8a858fdc57ab280a0157b277e9ff6d53,2017-06-14 00:00:00.000000,2017-06-13 08:36:57.000000
158,8a858f5f55f82ae30155f91ba4250aea,301926857,7,2017-06-04 14:33:25.000000,2017-06-04 13:33:12.000000,30000.0,34500.0,30,2017-06-28 14:34:17.000000,,2017-07-04 00:00:00.000000,2017-06-28 14:24:07.000000
159,8a858f5f55f82ae30155f91ba4250aea,301689989,2,2016-08-22 12:14:37.000000,2016-08-22 11:14:30.000000,10000.0,13000.0,30,2016-09-22 10:29:55.000000,,2016-09-21 00:00:00.000000,2016-09-22 10:14:46.000000
160,8a858f6a5b1fa846015b1ff2a147401d,301919217,5,2017-05-26 22:05:22.000000,2017-05-26 21:05:15.000000,15000.0,16687.5,15,2017-06-12 16:30:19.000000,,2017-06-12 00:00:00.000000,2017-06-12 16:20:08.000000
161,8a858f765c350480015c35105f3f04c1,301916295,1,2017-05-23 12:49:07.000000,2017-05-23 11:47:54.000000,10000.0,13000.0,30,2017-07-04 21:04:00.000000,,2017-06-23 00:00:00.000000,2017-07-04 20:53:52.000000
162,8a858f8e5b8c34d3015b8f4fe5ca199d,301919375,3,2017-05-27 08:10:42.000000,2017-05-27 07:10:35.000000,10000.0,11500.0,15,2017-06-02 16:25:21.000000,,2017-06-12 00:00:00.000000,2017-06-02 16:15:12.000000
163,8a858fb15b34a708015b350c4a1a58d2,301949864,3,2017-06-23 23:38:13.000000,2017-06-23 22:38:06.000000,10000.0,13000.0,30,2017-07-24 20:38:21.000000,,2017-07-24 00:00:00.000000,2017-07-24 20:28:12.000000
164,8a858fc55b2fde30015b30c9256b43fd,301957036,4,2017-06-30 01:09:11.000000,2017-06-30 00:09:04.000000,20000.0,24500.0,30,2017-07-28 05:39:13.000000,,2017-07-31 00:00:00.000000,2017-07-28 05:29:03.000000
165,8a858fcb5ca240f7015ca64a71fa1951,301938814,1,2017-06-14 17:44:47.000000,2017-06-14 16:43:39.000000,10000.0,13000.0,30,2017-06-22 17:45:41.000000,,2017-07-17 00:00:00.000000,2017-06-22 17:35:32.000000
166,8a858fd45a4260bc015a42ac9e89278d,301826759,1,2017-02-26 14:45:48.000000,2017-02-26 13:45:41.000000,10000.0,13000.0,30,2017-03-28 12:26:39.000000,,2017-03-29 00:00:00.000000,2017-03-28 12:11:28.000000
167,8a858ff8582fcb8601583e9ee74e1732,301755741,1,2016-11-07 16:47:29.000000,2016-11-07 15:47:18.000000,10000.0,11500.0,15,2016-11-18 12:50:07.000000,,2016-11-22 00:00:00.000000,2016-11-18 12:34:58.000000
168,8a858ff8582fcb8601583e9ee74e1732,301862612,4,2017-04-10 14:22:10.000000,2017-04-10 13:22:04.000000,10000.0,13000.0,30,2017-05-10 01:23:12.000000,,2017-05-10 00:00:00.000000,2017-05-10 00:46:21.000000
169,8a858e675c3fe0a1015c417e73085191,301941230,2,2017-06-16 16:37:25.000000,2017-06-16 15:37:17.000000,10000.0,11500.0,15,2017-07-03 18:31:11.000000,,2017-07-03 00:00:00.000000,2017-07-03 18:21:03.000000
170,8a858f5f5b39bb0c015b3b298dd1358b,301916214,2,2017-05-23 11:29:02.000000,2017-05-23 10:28:54.000000,10000.0,11500.0,15,2017-06-19 19:14:31.000000,,2017-06-07 00:00:00.000000,2017-06-19 19:04:23.000000
171,8a858f9c57f74b1d0157f753c181047e,301853059,7,2017-04-03 14:15:09.000000,2017-04-03 13:15:02.000000,20000.0,23800.0,30,2017-05-02 21:16:43.000000,,2017-05-03 00:00:00.000000,2017-05-02 21:01:34.000000
172,8a858f9c57f74b1d0157f753c181047e,301797236,4,2017-01-20 06:55:13.000000,2017-01-20 05:55:06.000000,10000.0,13000.0,30,2017-02-15 22:00:09.000000,,2017-02-20 00:00:00.000000,2017-02-15 21:44:59.000000
173,8a858f9c57f74b1d0157f753c181047e,301750165,1,2016-10-26 17:19:21.000000,2016-10-26 16:19:13.000000,10000.0,13000.0,30,2016-11-24 13:10:32.000000,,2016-11-25 00:00:00.000000,2016-11-24 12:55:22.000000
174,8a8189d152443f820152443f89500001,301600134,1,2016-01-15 08:53:28.000000,2016-01-15 07:53:17.000000,5000.0,6500.0,30,2016-02-02 08:18:15.000000,,2016-02-15 00:00:00.000000,2016-02-02 08:13:55.000000
175,8a8189d152443f820152443f89500001,301946488,12,2017-06-21 13:54:00.000000,2017-06-21 12:53:53.000000,10000.0,11500.0,15,2017-06-29 10:52:47.000000,,2017-07-06 00:00:00.000000,2017-06-29 10:42:38.000000
176,8a8189d152443f820152443f89500001,301610305,4,2016-04-12 09:26:40.000000,2016-04-12 08:26:33.000000,10000.0,13000.0,30,2016-05-28 00:02:21.000000,,2016-05-12 00:00:00.000000,2016-05-27 09:38:57.000000
177,8a8588b754517d800154555019c36231,301941690,6,2017-06-17 08:06:38.000000,2017-06-17 07:06:32.000000,10000.0,13000.0,30,2017-07-13 01:24:46.000000,,2017-07-17 00:00:00.000000,2017-07-13 01:14:37.000000
178,8a8588b754517d800154555019c36231,301871153,4,2017-04-17 14:14:45.000000,2017-04-17 13:14:38.000000,10000.0,13000.0,30,2017-05-18 10:53:18.000000,,2017-05-17 00:00:00.000000,2017-05-17 00:00:00.000000
179,8a8589045384bd8301539e05b3d35023,301922716,9,2017-05-31 10:39:33.000000,2017-05-31 09:39:26.000000,40000.0,48000.0,60,2017-06-23 16:18:04.000000,,2017-06-30 00:00:00.000000,2017-06-23 15:48:12.000000
180,8a8589045384bd8301539e05b3d35023,301646905,3,2016-07-08 11:03:05.000000,2016-07-08 10:02:52.000000,10000.0,13000.0,30,2016-08-08 10:52:15.000000,,2016-08-08 00:00:00.000000,2016-08-08 10:37:12.000000
181,8a858953548fb0c001549b31ac5f6dda,301639547,2,2016-06-28 12:08:47.000000,2016-06-28 11:08:45.000000,10000.0,11500.0,15,2016-07-12 16:53:02.000000,,2016-07-13 00:00:00.000000,2016-07-12 16:37:58.000000
182,8a858953548fb0c001549b31ac5f6dda,301650379,3,2016-07-12 17:10:18.000000,2016-07-12 16:09:39.000000,10000.0,13000.0,30,2016-08-09 08:51:55.000000,,2016-08-11 00:00:00.000000,2016-08-09 08:36:51.000000
183,8a858953548fb0c001549b31ac5f6dda,301693541,4,2016-08-24 16:41:53.000000,2016-08-24 15:41:46.000000,15000.0,18375.0,30,2016-09-09 16:13:57.000000,,2016-09-23 00:00:00.000000,2016-09-09 15:58:53.000000
184,8a858e0156b782a10156b8e131824d39,301930152,5,2017-06-07 14:50:28.000000,2017-06-07 13:49:21.000000,10000.0,12250.0,30,2017-07-10 15:15:24.000000,,2017-07-07 00:00:00.000000,2017-07-10 15:05:08.000000
185,8a858e0156b782a10156b8e131824d39,301818285,2,2017-02-16 07:22:53.000000,2017-02-16 06:22:40.000000,10000.0,11500.0,15,2017-03-03 20:28:40.000000,,2017-03-03 00:00:00.000000,2017-03-03 20:13:30.000000
186,8a858e195b90e512015b9312936863cf,301950220,4,2017-06-24 10:36:47.000000,2017-06-24 09:36:41.000000,20000.0,24500.0,30,2017-07-24 09:14:11.000000,,2017-07-24 00:00:00.000000,2017-07-24 09:04:03.000000
187,8a858e2e5bb57a37015bc8ff494a1089,301887157,1,2017-05-02 13:59:32.000000,2017-05-02 12:59:14.000000,10000.0,11500.0,15,2017-05-16 14:14:30.000000,8a858e645755e62201575e72c8b77fd5,2017-05-17 00:00:00.000000,2017-05-16 13:59:21.000000
188,8a858e4b5cb1e4d7015cbbde80436cf1,301957467,1,2017-06-30 11:16:30.000000,2017-06-30 10:16:22.000000,10000.0,13000.0,30,2017-07-28 08:56:48.000000,,2017-07-31 00:00:00.000000,2017-07-28 08:46:39.000000
189,8a858e64590ae20001590c511d9b0cdf,301953857,3,2017-06-27 19:32:44.000000,2017-06-27 18:32:37.000000,10000.0,11500.0,15,2017-07-20 12:56:13.000000,,2017-07-12 00:00:00.000000,2017-07-20 12:46:03.000000
190,8a858e705668e1670156810ee20960b7,301748539,5,2016-10-23 11:59:27.000000,2016-10-23 10:59:17.000000,30000.0,34500.0,30,2016-11-16 14:56:27.000000,,2016-11-22 00:00:00.000000,2016-11-16 14:41:18.000000
191,8a858e785c8d9167015c9b35e2411165,301935566,1,2017-06-12 08:54:53.000000,2017-06-12 07:53:46.000000,10000.0,13000.0,30,2017-07-04 11:53:29.000000,,2017-07-12 00:00:00.000000,2017-07-04 11:43:20.000000
192,8a858e8d56b784480156b7d232f723a8,301740897,3,2016-10-10 11:27:38.000000,2016-10-10 10:27:28.000000,20000.0,24500.0,30,2016-11-10 13:24:48.000000,,2016-11-09 00:00:00.000000,2016-11-10 13:09:39.000000
193,8a858e8d56b784480156b7d232f723a8,301691997,1,2016-08-23 15:41:28.000000,2016-08-23 14:41:19.000000,10000.0,11500.0,15,2016-09-07 09:11:00.000000,,2016-09-07 00:00:00.000000,2016-09-07 08:55:57.000000
194,8a858ea45c109201015c10d210791b14,301939888,2,2017-06-15 15:29:31.000000,2017-06-15 14:29:24.000000,10000.0,11500.0,15,2017-06-26 18:09:41.000000,8a858edb5ad79cc6015ad7c9b29415c8,2017-06-30 00:00:00.000000,2017-06-26 17:59:32.000000
195,8a858eba5c884d2a015c8c4c58c5088a,301933706,1,2017-06-10 11:32:02.000000,2017-06-10 10:30:54.000000,10000.0,13000.0,30,2017-07-04 00:25:53.000000,,2017-07-10 00:00:00.000000,2017-07-04 00:15:43.000000
196,8a858ec95afc0922015affaaf5992c1a,301913466,3,2017-05-19 12:58:49.000000,2017-05-19 11:58:42.000000,10000.0,11500.0,15,2017-06-01 10:09:32.000000,,2017-06-05 00:00:00.000000,2017-06-01 09:59:23.000000
197,8a858ed45becf685015bed6fceb6498b,301897549,1,2017-05-09 14:50:06.000000,2017-05-09 13:49:54.000000,10000.0,13000.0,30,2017-05-11 12:51:13.000000,8a858f9f5bd99987015be3f53cb442d9,2017-06-08 00:00:00.000000,2017-05-11 12:36:03.000000
198,8a858eda552adcc2015559532234110a,301633489,1,2016-06-16 14:08:34.000000,2016-06-16 13:08:27.000000,10000.0,13000.0,30,2016-07-04 10:40:12.000000,,2016-07-18 00:00:00.000000,2016-07-04 10:25:08.000000
199,8a858eda552adcc2015559532234110a,301766728,5,2016-11-29 20:09:50.000000,2016-11-29 19:09:41.000000,20000.0,23800.0,30,2016-12-29 16:59:25.000000,,2016-12-29 00:00:00.000000,2016-12-29 16:44:15.000000
200,8a858edb5bd936e4015be394167c4698,301924171,3,2017-06-01 17:28:32.000000,2017-06-01 16:28:26.000000,20000.0,24500.0,30,2017-07-01 23:47:53.000000,,2017-07-03 00:00:00.000000,2017-07-01 23:37:44.000000
201,8a858eed5756fb0e0157576dda0129e5,301820086,2,2017-02-17 14:05:14.000000,2017-02-17 13:05:07.000000,10000.0,11500.0,15,2017-03-06 01:04:43.000000,,2017-03-06 00:00:00.000000,2017-03-06 00:22:00.000000
202,8a858ef95cf5154a015cf659212d26ce,301979029,1,2017-07-15 11:45:59.000000,2017-07-15 10:44:50.000000,10000.0,11500.0,15,2017-07-26 14:15:52.000000,,2017-07-31 00:00:00.000000,2017-07-26 14:05:42.000000
203,8a858f03582a54c301582f698a281700,301778801,2,2016-12-22 09:22:00.000000,2016-12-22 08:21:54.000000,10000.0,13000.0,30,2017-01-14 09:12:07.000000,,2017-01-23 00:00:00.000000,2017-01-14 08:56:57.000000
204,8a858f03582a54c301582f698a281700,301943383,8,2017-06-19 10:30:04.000000,2017-06-19 09:28:56.000000,30000.0,39000.0,60,2017-07-27 11:31:10.000000,,2017-07-19 00:00:00.000000,2017-07-24 13:28:03.000000
205,8a858f0a56ffda560157093acf144b87,301850874,5,2017-03-31 09:42:48.000000,2017-03-31 08:42:42.000000,20000.0,23800.0,30,2017-04-21 10:13:42.000000,,2017-05-02 00:00:00.000000,2017-04-21 09:58:33.000000
206,8a858f0a56ffda560157093acf144b87,301819054,3,2017-02-16 17:21:01.000000,2017-02-16 16:20:21.000000,10000.0,11500.0,15,2017-02-26 09:27:33.000000,,2017-03-03 00:00:00.000000,2017-02-26 09:12:24.000000
207,8a858f245a4cde1e015a4e6271fd6c46,301820637,1,2017-02-18 00:57:37.000000,2017-02-17 23:31:57.000000,10000.0,13000.0,30,2017-03-15 09:49:30.000000,,2017-03-20 00:00:00.000000,2017-03-15 09:34:19.000000
208,8a858f265c2187bd015c346b5bb74ea9,301944597,4,2017-06-20 10:38:08.000000,2017-06-20 09:38:01.000000,20000.0,24500.0,30,2017-07-20 13:31:46.000000,,2017-07-20 00:00:00.000000,2017-07-20 13:21:37.000000
209,8a858f2f54e28d530154f3a9d35625d8,301932601,3,2017-06-09 12:09:31.000000,2017-06-09 11:09:25.000000,10000.0,11500.0,15,2017-07-07 20:02:16.000000,,2017-06-28 00:00:00.000000,2017-07-07 19:52:06.000000
210,8a858f375b493337015b4943d3aa1027,301932916,4,2017-06-09 16:03:45.000000,2017-06-09 15:03:39.000000,20000.0,22250.0,15,2017-06-28 06:24:44.000000,,2017-06-28 00:00:00.000000,2017-06-28 05:20:42.000000
211,8a858f405d13c45f015d1407060e316e,301973563,1,2017-07-11 18:43:06.000000,2017-07-11 17:41:58.000000,10000.0,11500.0,15,2017-07-26 19:14:18.000000,8a858fc259da7a360159da9011bd0e86,2017-07-26 00:00:00.000000,2017-07-26 19:04:10.000000
212,8a858f565b683b56015b7b6b606e1ec9,301870970,1,2017-04-17 11:35:03.000000,2017-04-17 10:34:52.000000,10000.0,11500.0,15,2017-04-28 18:19:43.000000,8a858fdc57ab280a0157b277e9ff6d53,2017-05-02 00:00:00.000000,2017-04-28 18:04:34.000000
213,8a858f5f55f82ae30155f91ba4250aea,301866202,5,2017-04-12 18:02:06.000000,2017-04-12 17:02:00.000000,20000.0,21900.0,15,2017-04-26 17:22:28.000000,,2017-04-27 00:00:00.000000,2017-04-26 17:07:19.000000
214,8a858f5f55f82ae30155f91ba4250aea,301957381,8,2017-06-30 10:25:08.000000,2017-06-30 09:25:01.000000,30000.0,34500.0,30,2017-07-22 18:15:18.000000,,2017-07-31 00:00:00.000000,2017-07-22 18:05:08.000000
215,8a858f6a5b1fa846015b1ff2a147401d,301864453,2,2017-04-11 13:59:54.000000,2017-04-11 12:59:47.000000,10000.0,11500.0,15,2017-04-24 11:23:47.000000,,2017-04-26 00:00:00.000000,2017-04-24 11:08:38.000000
216,8a858f6a5b1fa846015b1ff2a147401d,301897423,4,2017-05-09 13:47:36.000000,2017-05-09 12:47:29.000000,15000.0,16687.5,15,2017-05-26 21:57:19.000000,,2017-05-24 00:00:00.000000,2017-05-26 21:47:11.000000
217,8a858f99560bbe4501561d163d570cba,301755931,5,2016-11-08 07:07:30.000000,2016-11-08 06:07:15.000000,30000.0,34500.0,30,2016-11-30 23:28:26.000000,,2016-12-08 00:00:00.000000,2016-11-30 23:13:17.000000
